latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
42.4224,-7.64946,300.1,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,285.1,0.7,N
42.41989,-7.6552,355,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,288.1,4.7,N
42.41904,-7.65041,341.3,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,287,2.9,N
42.42072,-7.65983,298.8,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,282.1,4.7,N
42.41818,-7.64557,296.9,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,282.7,2.9,N
41.94218,-7.5355,328.3,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,286.2,4.1,N
41.94306,-7.54039,308.4,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,284,3.5,N
41.9388,-7.53652,327.4,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,282.6,2.7,N
41.93969,-7.54141,295.2,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,281,2.1,N
41.93312,-8.52481,310.2,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,283.4,0.8,N
41.92981,-8.5258,295.1,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,283.2,0.8,N
41.54652,-8.23238,305.3,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,281,1,N
41.59164,-8.76015,297.7,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,284.6,0.7,N
41.25594,-8.55399,307.2,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,284.8,1,N
41.25261,-8.555,314.4,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,284.9,1,N
40.24307,-3.4753,322.7,0.4,0.5,2017-04-24,0236,N,nominal,1.0NRT,285.6,2.6,N
38.377,-0.54173,298.2,0.3,0.6,2017-04-24,0236,N,nominal,1.0NRT,281.8,0.5,N
38.66453,-4.05056,296.9,0.4,0.5,2017-04-24,0236,N,nominal,1.0NRT,282.9,0.8,N
36.18269,3.74825,296.5,0.6,0.7,2017-04-24,0236,N,nominal,1.0NRT,282.3,0.9,N
36.17665,3.74477,298.6,0.6,0.7,2017-04-24,0236,N,nominal,1.0NRT,282.4,1.3,N
35.87846,4.44533,308.1,0.7,0.8,2017-04-24,0236,N,nominal,1.0NRT,281.9,2.2,N
38.0797,-4.33065,299.6,0.4,0.5,2017-04-24,0236,N,nominal,1.0NRT,284.8,0.5,N
38.49988,-8.9347,317.7,0.4,0.4,2017-04-24,0236,N,nominal,1.0NRT,285.5,2.2,N
36.96643,-1.90342,298.3,0.6,0.5,2017-04-24,0236,N,nominal,1.0NRT,284.3,1.6,N
37.36053,-5.86713,297.7,0.5,0.4,2017-04-24,0236,N,nominal,1.0NRT,284.6,0.6,N
35.80339,-0.22139,304.6,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,283.6,1.3,N
35.80593,-0.2527,357,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,287.2,2.2,N
35.80481,-0.24849,325.6,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,283.6,2.2,N
35.82477,-0.32351,297.8,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,284.8,1,N
35.81034,-0.26924,299.6,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,283.6,0.5,N
35.80701,-0.25675,311,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,284,2.5,N
35.80372,-0.24441,298.2,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,283.2,1.5,N
35.80185,-0.25913,295.4,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,284.2,2.5,N
35.80073,-0.25494,305.1,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,283.8,2.2,N
35.79965,-0.25089,302.3,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,283.7,2.2,N
35.81068,-0.25243,295.2,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,283.5,2.6,N
35.80316,-0.22344,311.1,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,284.1,0.8,N
35.80555,-0.2549,336.6,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,285.8,2.6,N
35.80445,-0.25068,339.7,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,284.6,2.5,N
35.82288,-0.32172,308.2,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,284.5,1,N
35.80338,-0.24658,309.3,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,283.4,2.5,N
35.79928,-0.25306,297.1,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,283.4,0.7,N
35.80534,-0.34291,297.7,0.4,0.6,2017-04-24,0236,N,nominal,1.0NRT,285,0.6,N
60.45911,-1.25422,320.7,0.5,0.7,2017-04-24,0406,N,nominal,1.0NRT,271.3,1.9,N
60.45848,-1.25946,300.2,0.5,0.7,2017-04-24,0406,N,nominal,1.0NRT,270.9,1.3,N
60.45564,-1.25256,300.7,0.5,0.7,2017-04-24,0406,N,nominal,1.0NRT,269.8,1.1,N
64.35883,-21.78487,302.7,0.4,0.4,2017-04-24,0406,N,nominal,1.0NRT,270.9,1.4,N
53.20729,31.83035,334.8,0.6,0.7,2017-04-24,0900,N,nominal,1.0NRT,287.9,8.3,D
54.06719,31.57443,328,0.6,0.7,2017-04-24,0900,N,nominal,1.0NRT,285.3,2.1,D
54.06263,31.58068,336,0.6,0.7,2017-04-24,0900,N,nominal,1.0NRT,285.5,5.4,D
53.72108,29.93507,329,0.7,0.8,2017-04-24,0900,N,nominal,1.0NRT,282.1,4.8,D
54.39274,30.80569,335.2,0.6,0.7,2017-04-24,0900,N,nominal,1.0NRT,284.5,6.4,D
54.39184,30.80727,330.2,0.6,0.7,2017-04-24,0900,N,nominal,1.0NRT,284.2,7.7,D
36.70726,34.28537,349.2,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,313.3,27.8,D
36.71059,34.28458,353.8,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,306.2,27.8,D
37.83045,34.94582,332.4,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,298.7,6.1,D
37.53445,22.82474,344.7,0.4,0.6,2017-04-24,1036,N,nominal,1.0NRT,296.4,7.5,D
37.53243,22.82332,352.3,0.4,0.6,2017-04-24,1036,N,nominal,1.0NRT,298.3,2.8,D
39.89146,26.71132,330.9,0.5,0.5,2017-04-24,1036,N,nominal,1.0NRT,293,3,D
40.44465,27.14261,340.3,0.4,0.5,2017-04-24,1036,N,nominal,1.0NRT,298.4,7.3,D
41.16737,27.17378,330.3,0.4,0.5,2017-04-24,1036,N,nominal,1.0NRT,290.5,3,D
40.69442,22.56252,335.7,0.3,0.6,2017-04-24,1036,N,nominal,1.0NRT,305.5,2.7,D
40.69562,22.56215,333.1,0.3,0.6,2017-04-24,1036,N,low,1.0NRT,305.5,2.9,D
40.16037,19.81462,328.3,0.5,0.7,2017-04-24,1036,N,nominal,1.0NRT,286.2,3.2,D
42.08587,26.05242,341.2,0.4,0.5,2017-04-24,1036,N,nominal,1.0NRT,299.1,4.3,D
41.30227,22.54068,367,0.3,0.6,2017-04-24,1036,N,low,1.0NRT,294.1,25.9,D
41.30618,22.53471,346.9,0.3,0.6,2017-04-24,1036,N,nominal,1.0NRT,301.2,36.5,D
41.30728,22.53887,367,0.3,0.6,2017-04-24,1036,N,low,1.0NRT,293.3,36.5,D
41.30511,22.53067,291.7,0.3,0.6,2017-04-24,1036,N,low,1.0NRT,300.4,35.1,D
41.44545,21.93877,333.1,0.4,0.6,2017-04-24,1036,N,nominal,1.0NRT,298.5,3.9,D
41.44557,21.93897,331.9,0.4,0.6,2017-04-24,1036,N,nominal,1.0NRT,298.9,3.2,D
42.27785,25.0911,340,0.5,0.5,2017-04-24,1036,N,nominal,1.0NRT,299.1,5.3,D
42.7139,24.17156,343.2,0.5,0.5,2017-04-24,1036,N,nominal,1.0NRT,290.8,9.8,D
48.16467,30.6166,337.3,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,297.6,4.4,D
47.8203,26.86883,330.4,0.5,0.4,2017-04-24,1036,N,nominal,1.0NRT,288.2,3.8,D
48.92972,33.29382,325.6,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,292,0.8,D
48.9332,33.29099,349.1,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,292.1,9.4,D
49.06013,31.32931,332.8,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,296,2.2,D
48.28531,26.17016,331.8,0.5,0.4,2017-04-24,1036,N,nominal,1.0NRT,289.1,3.2,D
47.25995,20.78393,325.6,0.6,0.5,2017-04-24,1036,N,nominal,1.0NRT,290.5,4.7,D
49.14777,29.51572,330.6,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,292.7,3.3,D
47.57243,20.79021,328.6,0.5,0.5,2017-04-24,1036,N,nominal,1.0NRT,289.5,4,D
49.70039,30.74448,345.6,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,292.4,4.9,D
49.60447,29.16025,341.9,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,292.4,3.8,D
50.07644,31.05646,327.5,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,280.5,2,D
50.62883,34.50666,332,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,282,2.6,D
50.59562,33.8802,334,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,296.5,5.2,D
50.86182,33.52859,330.8,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,297,2.4,D
48.6052,21.17919,338.8,0.5,0.5,2017-04-24,1036,N,nominal,1.0NRT,287.8,4.6,D
48.60302,21.18054,331.3,0.5,0.5,2017-04-24,1036,N,nominal,1.0NRT,286.8,4.7,D
48.60725,21.17818,338.9,0.5,0.5,2017-04-24,1036,N,nominal,1.0NRT,289.8,4.7,D
50.62855,30.7146,333.1,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,295.8,1.9,D
50.48275,29.23372,325.2,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,283.3,2.3,D
51.18705,32.07399,336.3,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,294.1,4.4,D
51.19114,32.07843,327.3,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,292,2.4,D
51.19036,32.07283,340.7,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,295.5,4.4,D
51.18959,32.06724,335,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,292.4,4.4,D
51.19368,32.07168,334.7,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,294.2,2.9,D
51.52266,34.00819,336.9,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,287,3.8,D
50.76611,28.30602,327.8,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,291.5,3,D
51.87035,34.29647,345.8,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,299.6,24.5,D
51.87214,34.29411,342.1,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,300.9,17.9,D
51.87492,34.28665,325.1,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,291.1,17.9,D
51.65171,31.57632,333.1,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,292,3.6,D
51.79804,31.92435,328.1,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,287.5,1.5,D
52.50097,34.84128,350.7,0.5,0.4,2017-04-24,1036,N,nominal,1.0NRT,294.1,15,D
52.50384,34.8334,339.1,0.5,0.4,2017-04-24,1036,N,nominal,1.0NRT,291.8,5,D
52.19152,31.77789,344.1,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,287.1,6.9,D
51.93255,29.87235,346.8,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,295.1,5.6,D
51.9317,29.86684,329.5,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,290.1,5.6,D
52.57742,34.59297,336.5,0.5,0.4,2017-04-24,1036,N,nominal,1.0NRT,290.3,3.6,D
48.27426,14.33672,367,0.5,0.7,2017-04-24,1036,N,nominal,1.0NRT,300.4,15.3,D
48.27621,14.34267,334.1,0.5,0.7,2017-04-24,1036,N,nominal,1.0NRT,295,13.3,D
52.53055,33.73977,334.7,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,283.8,3.5,D
52.0268,29.94559,327.9,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,281,3.1,D
52.86223,33.89793,347.3,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,294.6,14.9,D
52.86147,33.89139,353.4,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,297.9,15.9,D
52.88142,33.4233,330.8,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,291.1,3,D
52.9357,33.85392,338.2,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,292.4,3.5,D
52.57547,30.48397,330,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,285.7,1.7,D
53.04497,33.13529,342.2,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,287.1,34.9,D
53.04842,33.13414,345.6,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,280.8,34.9,D
53.19269,33.92716,351.6,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,286.8,21,D
52.87201,31.23964,329.7,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,289.3,2.1,D
53.01674,31.60054,336.9,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,292.2,10.1,D
52.8479,29.99273,328,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,291.4,2.9,D
53.03266,30.38442,331.8,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,292.3,4.3,D
53.75122,33.66571,334.6,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,290.3,2.4,D
53.93894,34.35659,339.8,0.5,0.4,2017-04-24,1036,N,nominal,1.0NRT,288,5,D
53.70596,31.71749,329.9,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,288.4,2,D
53.67131,31.40551,327.1,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,288.1,1.9,D
53.53095,30.17303,331.8,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,295.8,6.8,D
53.48168,29.56026,325.3,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,284,2.7,D
54.15138,33.39082,333.7,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,289.1,6.7,D
54.08585,32.33258,328.7,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,285.3,3.6,D
54.2883,33.61403,329.9,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,291.1,2.5,D
54.39128,33.50751,333.4,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,288.9,7.6,D
54.25087,31.8947,337.2,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,290.2,3.7,D
51.40503,17.44847,347.7,0.6,0.5,2017-04-24,1036,N,nominal,1.0NRT,288.6,27.4,D
54.46784,33.50355,336.2,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,294.9,4.1,D
51.40494,17.44893,342.4,0.6,0.5,2017-04-24,1036,N,nominal,1.0NRT,289.9,26.7,D
54.47198,32.53182,338.2,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,291.8,4.2,D
54.39104,30.80411,334.7,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,291.5,3.4,D
54.51353,31.43216,345,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,289.5,4.1,D
54.51688,31.43088,341.8,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,289.7,4.1,D
54.59219,31.17888,330.6,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,290.8,2,D
54.74704,31.02355,345,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,290.4,4.8,D
54.74622,31.01739,327.9,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,289.4,4.8,D
54.80515,29.17877,328.7,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,281.5,2.9,D
54.80927,29.18323,331,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,283.8,4.9,D
54.8084,29.17732,335,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,285,2.9,D
55.08306,29.77616,335.3,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,290.6,3.6,D
55.51972,31.77198,327.7,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,286.7,2.9,D
55.5189,31.7654,325,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,289.4,2.9,D
56.30787,30.79424,335,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,282.6,3.5,D
56.30702,30.7877,347.5,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,282.9,5.3,D
52.15515,10.3983,326.8,0.5,0.7,2017-04-24,1036,N,nominal,1.0NRT,287.2,3.5,D
57.25153,29.75996,349.3,0.4,0.4,2017-04-24,1036,N,nominal,1.0NRT,283.4,7.2,D
62.07066,30.25157,325.2,0.5,0.4,2017-04-24,1042,N,nominal,1.0NRT,272,1.8,D
62.07419,30.24984,330.5,0.5,0.4,2017-04-24,1042,N,nominal,1.0NRT,272.5,5.4,D
37.12724,21.84787,367,0.4,0.6,2017-04-24,1212,N,nominal,1.0NRT,296.4,7.1,D
35.88015,4.44725,344.6,0.4,0.4,2017-04-24,1212,N,nominal,1.0NRT,311.2,2.5,D
36.28905,6.50888,338.7,0.5,0.4,2017-04-24,1212,N,low,1.0NRT,310.3,4.7,D
37.65003,14.39007,326.6,0.5,0.4,2017-04-24,1212,N,nominal,1.0NRT,290.6,2.5,D
37.04622,9.68362,340.7,0.4,0.4,2017-04-24,1212,N,nominal,1.0NRT,307.5,2.5,D
37.04951,9.68282,332.9,0.4,0.4,2017-04-24,1212,N,nominal,1.0NRT,303.1,1.8,D
36.79062,7.69345,333.4,0.4,0.4,2017-04-24,1212,N,low,1.0NRT,306.6,3.7,D
36.61285,5.54697,333.3,0.5,0.4,2017-04-24,1212,N,nominal,1.0NRT,300.8,6,D
36.7082,4.79675,335.5,0.5,0.4,2017-04-24,1212,N,nominal,1.0NRT,305.1,4.9,D
35.80927,-0.25478,333,0.3,0.6,2017-04-24,1212,N,nominal,1.0NRT,293.5,2.1,D
38.63696,16.19538,331,0.4,0.5,2017-04-24,1212,N,nominal,1.0NRT,289.4,1.7,D
40.07592,23.41504,325.3,0.5,0.7,2017-04-24,1218,N,nominal,1.0NRT,291.4,1.2,D
40.29276,22.04512,325.7,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,296,3.3,D
40.20901,16.64916,326.1,0.4,0.5,2017-04-24,1218,N,nominal,1.0NRT,297.3,1.9,D
40.49958,17.20441,333.8,0.5,0.5,2017-04-24,1218,N,nominal,1.0NRT,300.4,2.5,D
41.21584,21.42085,334.3,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,294.5,2.7,D
40.78491,8.67148,331.2,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,297.9,1.9,D
41.68796,13.48367,327.6,0.5,0.4,2017-04-24,1218,N,nominal,1.0NRT,299.9,2,D
43.29824,17.42332,325.9,0.5,0.5,2017-04-24,1218,N,nominal,1.0NRT,291.4,3.1,D
40.24636,-3.47506,335,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,302.6,3.1,D
43.94552,12.72415,343.1,0.5,0.4,2017-04-24,1218,N,nominal,1.0NRT,298.1,6,D
43.94363,12.72376,341.5,0.5,0.4,2017-04-24,1218,N,nominal,1.0NRT,299.8,5.9,D
43.84068,11.15071,338.8,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,301.5,4.3,D
42.74806,1.7811,332.5,0.6,0.4,2017-04-24,1218,N,nominal,1.0NRT,301.2,8.7,D
42.75195,1.77985,339.5,0.6,0.4,2017-04-24,1218,N,nominal,1.0NRT,301,8.7,D
43.43771,4.89027,334.2,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,294.7,4.7,D
43.4464,4.89826,333.7,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,298.9,4.6,D
45.10733,15.49132,329.2,0.4,0.5,2017-04-24,1218,N,nominal,1.0NRT,292.2,5.4,D
45.11158,15.49064,348,0.4,0.5,2017-04-24,1218,N,nominal,1.0NRT,293.9,5.4,D
42.33221,-1.70659,346,0.6,0.5,2017-04-24,1218,N,nominal,1.0NRT,297.5,6,D
42.92853,0.60624,332.7,0.4,0.5,2017-04-24,1218,N,nominal,1.0NRT,296.7,3.5,D
42.92749,0.60168,327.7,0.4,0.5,2017-04-24,1218,N,nominal,1.0NRT,299.8,3.5,D
41.21582,-6.9137,367,0.5,0.7,2017-04-24,1218,N,nominal,1.0NRT,303.5,45,D
41.21756,-6.90803,333.4,0.5,0.7,2017-04-24,1218,N,nominal,1.0NRT,294.4,24.2,D
41.22163,-6.91685,367,0.5,0.7,2017-04-24,1218,N,nominal,1.0NRT,296.2,15.6,D
42.98286,-0.49939,335.1,0.5,0.5,2017-04-24,1218,N,nominal,1.0NRT,294.6,8.1,D
43.00314,-1.01801,353.1,0.5,0.5,2017-04-24,1218,N,nominal,1.0NRT,297.5,10.6,D
45.14428,9.94372,330.2,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,295.8,1.9,D
46.12415,17.46896,340.9,0.5,0.5,2017-04-24,1218,N,nominal,1.0NRT,300.6,20.9,D
46.1289,17.4684,340.7,0.5,0.5,2017-04-24,1218,N,nominal,1.0NRT,292,20.9,D
44.06802,1.12295,335.7,0.6,0.4,2017-04-24,1218,N,nominal,1.0NRT,300.2,5.5,D
44.69632,3.74152,333.6,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,294.7,6.2,D
43.11346,-3.70602,332.1,0.3,0.6,2017-04-24,1218,N,nominal,1.0NRT,289.4,4.6,D
43.11255,-3.70939,355.3,0.3,0.6,2017-04-24,1218,N,nominal,1.0NRT,291.2,6.2,D
43.11164,-3.71276,354,0.3,0.6,2017-04-24,1218,N,nominal,1.0NRT,292.3,6.2,D
43.11513,-3.72014,347.9,0.3,0.6,2017-04-24,1218,N,nominal,1.0NRT,286.3,4.8,D
44.90284,2.70537,340.2,0.5,0.4,2017-04-24,1218,N,nominal,1.0NRT,299.1,4.8,D
46.73487,16.50238,331.1,0.5,0.5,2017-04-24,1218,N,nominal,1.0NRT,291.7,2.6,D
46.73456,16.50044,329.7,0.5,0.5,2017-04-24,1218,N,nominal,1.0NRT,290.1,2.4,D
45.43076,4.94112,334.5,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,297.9,4.4,D
45.03991,2.31913,331.9,0.5,0.4,2017-04-24,1218,N,nominal,1.0NRT,300.4,5.4,D
43.29482,-4.99673,336.7,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,279.2,9.5,D
43.29572,-4.99356,367,0.4,0.6,2017-04-24,1218,N,low,1.0NRT,284.1,9.5,D
45.87338,5.5148,331.6,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,299.8,3.6,D
43.31892,-6.24116,334.5,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,293.4,2.9,D
43.32363,-6.24621,337,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,292.7,3.6,D
43.22511,-6.68432,367,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,304.9,29.7,D
43.22626,-6.68045,341.6,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,293.2,20,D
43.22391,-6.68833,352.6,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,304.6,29.7,D
43.23193,-6.68271,367,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,296.6,29.9,D
43.23075,-6.68669,367,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,308.7,28.2,D
43.22941,-6.69119,355.6,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,304.5,28.2,D
46.10046,5.52046,331.4,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,291.9,3.2,D
43.53985,-5.83343,352.7,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,295.7,5.9,D
45.38257,1.41703,329.1,0.5,0.4,2017-04-24,1218,N,nominal,1.0NRT,297.9,2.4,D
43.34261,-6.69331,347.5,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,295.6,3.5,D
43.36535,-6.63805,348.4,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,294.7,7.2,D
43.05573,-8.11955,337.9,0.5,0.7,2017-04-24,1218,N,nominal,1.0NRT,284.8,10.6,D
43.0537,-8.12606,367,0.5,0.7,2017-04-24,1218,N,low,1.0NRT,289.1,10.6,D
43.05229,-8.12445,338.2,0.5,0.7,2017-04-24,1218,N,nominal,1.0NRT,287.1,8.1,D
43.05811,-8.12767,367,0.5,0.7,2017-04-24,1218,N,nominal,1.0NRT,290.9,8.1,D
46.62306,7.03462,342.4,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,292.8,3.9,D
47.07025,8.26896,333.5,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,300.5,3.4,D
46.81993,6.34584,328.2,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,297.4,2.5,D
47.17002,7.00258,326.2,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,291.2,2.1,D
47.71232,9.39533,334.5,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,296.2,3.2,D
48.60424,21.18148,335.8,0.4,0.6,2017-04-24,1218,N,nominal,1.0NRT,287.7,2.5,D
48.27551,14.34327,329.6,0.4,0.5,2017-04-24,1218,N,low,1.0NRT,300.6,9.3,D
48.27505,14.33757,351.2,0.4,0.5,2017-04-24,1218,N,nominal,1.0NRT,306.8,14.8,D
46.88621,2.05571,328.3,0.5,0.4,2017-04-24,1218,N,nominal,1.0NRT,297.5,2.1,D
47.99879,5.5088,325.4,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,296.6,1.9,D
49.24418,6.85032,340.2,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,296.5,4.5,D
48.69844,3.40348,328.2,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,292.1,1.9,D
49.35256,6.73748,344,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,289.4,7.8,D
49.35737,6.74694,332.2,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,292.9,4.9,D
49.23689,2.93051,330.2,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,288.4,2.3,D
50.47033,6.22806,339.5,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,282,3.8,D
51.01878,6.83495,330.8,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,281.1,1.5,D
51.02132,6.82822,325.3,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,280.3,5.4,D
52.15315,10.39986,336.3,0.5,0.4,2017-04-24,1218,N,nominal,1.0NRT,297.5,7.6,D
52.16282,10.41949,332.4,0.5,0.4,2017-04-24,1218,N,nominal,1.0NRT,296,5.5,D
52.17397,10.41655,332.7,0.5,0.4,2017-04-24,1218,N,nominal,1.0NRT,293.4,2.6,D
51.03189,2.28024,343.2,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,269.5,17.2,D
52.17414,10.41664,330.4,0.5,0.4,2017-04-24,1218,N,nominal,1.0NRT,293,2.9,D
51.04531,2.29725,333.6,0.4,0.4,2017-04-24,1218,N,nominal,1.0NRT,274,3.4,D
